Date,Bitcoin ,Ethereum ,Tether,XRP,Chainlink ,Bitcoin Cash,Litecoin,Binance,Polkadot,Cardano
2018-05-30,7406.52002,559.590027,0.999727,0.605817,0.335834,984.676025,117.532997,12.5709,,0.211143
2018-05-29,7472.589844,565.388,1.00068,0.601241,0.351257,987.663025,119.568001,12.5717,,0.20319
2018-05-28,7135.990234,516.036011,1.00249,0.552299,0.31585,892.117981,111.598,11.8943,,0.174783
2018-05-27,7368.220215,572.66803,0.999182,0.607881,0.345249,996.924011,117.991997,12.6058,,0.193557
2018-05-26,7355.879883,587.280029,0.99989,0.612708,0.36462,1012.47998,118.277,12.7591,,0.196567
2018-05-25,7480.140137,586.734009,1.00044,0.611001,0.342848,1017.299988,119.442001,13.008,,0.200655
2018-05-24,7587.339844,601.755005,0.998818,0.631997,0.360526,1071.359985,122.612999,13.0003,,0.208989
2018-05-23,7557.819824,583.585022,1.00402,0.599594,0.34869,1005.609985,119.314003,12.6262,,0.202873
2018-05-22,8041.779785,647.741028,1.00297,0.645567,0.376997,1141.859985,128.675995,13.9255,,0.224408
2018-05-21,8418.990234,699.221985,1.00297,0.681587,0.424356,1233.640015,134.509003,14.7223,,0.24884
2018-05-20,8513.25,715.369019,0.999117,0.700244,0.453171,1291.77002,139.697998,14.1178,,0.256136
2018-05-19,8247.179688,696.530029,1.00036,0.676713,0.453086,1184.959961,135.320007,14.2457,,0.243271
2018-05-18,8250.969727,694.367004,1.00111,0.680294,0.456841,1207.23999,136.057007,15.1354,,0.245544
2018-05-17,8094.319824,672.656982,1.00019,0.66731,0.444447,1206.170044,132.772995,12.465,,0.243664
2018-05-16,8368.830078,707.049988,0.99995,0.714081,0.480891,1280.619995,139.268005,12.2605,,0.256375
2018-05-15,8510.379883,708.870972,1.00114,0.698588,0.504004,1343.380005,139.880005,12.5678,,0.260155
2018-05-14,8716.790039,730.549011,1.00127,0.740898,0.516912,1431.689941,147.714005,12.8707,,0.273434
2018-05-13,8723.94043,733.495972,1.00325,0.745748,0.503457,1493.119995,144.587997,13.1187,,0.28589
2018-05-12,8504.889648,686.047974,1.0011,0.696735,0.464764,1472.400024,141.882004,12.9439,,0.270932
2018-05-11,8441.490234,679.585999,1.00225,0.684948,0.467844,1371.73999,137.117004,12.9939,,0.260127
2018-05-10,9043.94043,727.276978,1.00134,0.758237,0.526373,1528.589966,149.869003,13.8184,,0.297089
2018-05-09,9325.179688,752.275024,1.00051,0.802043,0.539512,1638.339966,157.054993,14.6602,,0.323593
2018-05-08,9234.820313,752.856995,1.00212,0.81397,0.552857,1611.939941,159.617004,13.529,,0.328352
2018-05-07,9373.009766,753.724976,0.997237,0.832641,0.573018,1655.199951,164.878998,13.7025,,0.335176
2018-05-06,9654.799805,792.310974,0.997202,0.871424,0.538399,1765.689941,171.800003,13.9426,,0.350021
2018-05-05,9858.150391,816.119995,0.996284,0.905103,0.571535,1752.099976,177.761993,14.3687,,0.366338
2018-05-04,9700.759766,785.624023,0.998561,0.895442,0.582583,1517.329956,168.787994,14.3295,,0.360182
2018-05-03,9743.860352,779.54303,0.997973,0.884466,0.567669,1511.969971,161.459,14.6526,,0.369709
2018-05-02,9235.919922,687.148987,0.997464,0.859094,0.564701,1458.719971,151.576996,14.4092,,0.37242
2018-05-01,9119.009766,673.612976,1.00349,0.841407,0.550401,1351.280029,148.488007,14.1643,,0.358693
2018-04-30,9240.549805,669.924011,0.998919,0.837938,0.544691,1350.050049,148.477005,14.3121,,0.343318
2018-04-29,9419.080078,688.880981,0.998016,0.872778,0.515714,1440.300049,153.630997,15.0562,,0.365057
2018-04-28,9348.480469,683.677979,0.999335,0.863804,0.484476,1396.25,152.296005,15.2001,,0.357874
2018-04-27,8987.049805,647.031982,1.00415,0.813885,0.452005,1337.849976,145.904999,14.3291,,0.288489
2018-04-26,9281.509766,662.809021,0.999614,0.852414,0.490148,1420.410034,153.679001,14.6536,,0.294295
2018-04-25,8845.740234,615.416016,0.991809,0.800607,0.434367,1284.790039,144.764008,13.2909,,0.271654
2018-04-24,9697.5,708.15802,1.00476,0.934781,0.536824,1426.420044,165.781006,15.266,,0.312875
2018-04-23,8930.879883,642.547974,0.997847,0.876657,0.492385,1432.26001,152.251999,13.6253,,0.288473
2018-04-22,8802.459961,621.859985,0.996196,0.869995,0.499311,1201.219971,146.774002,12.8759,,0.285535
2018-04-21,8895.580078,605.39502,0.999014,0.873103,0.491349,1154.689941,148.934006,13.3784,,0.29058
2018-04-20,8845.830078,615.718018,0.998338,0.924465,0.481416,1128.02002,155.537003,12.5752,,0.301247
2018-04-19,8294.30957,567.888977,0.997185,0.791976,0.482795,968.638,146.300003,12.3526,,0.272358
2018-04-18,8163.419922,524.789001,0.997609,0.708932,0.44629,888.90802,139.996994,12.2757,,0.260341
2018-04-17,7902.089844,502.894012,0.998556,0.656933,0.416794,757.591003,132.927994,11.7694,,0.243724
2018-04-16,8058.669922,511.147003,0.997592,0.663297,0.409538,766.473022,128.335007,12.21,,0.256646
2018-04-15,8329.110352,531.702026,0.998602,0.682534,0.423946,780.825989,132.044998,13.0588,,0.22139
2018-04-14,7986.240234,501.477997,0.999766,0.632184,0.394007,738.984985,126.293999,13.2444,,0.200853
2018-04-13,7895.959961,492.734985,0.998895,0.638087,0.381543,738.302002,125.353996,13.5368,,0.200532
2018-04-12,7889.25,492.94101,0.996831,0.628737,0.386811,734.481995,129.335007,12.9525,,0.212233
2018-04-11,6968.319824,430.540009,1.00025,0.539506,0.359287,666.580017,118.291,12.2309,,0.166029
2018-04-10,6834.759766,414.243011,0.997356,0.491931,0.355836,649.616028,114.263,12.0362,,0.156347
2018-04-09,6770.72998,398.526001,0.997555,0.491855,0.311528,637.028992,114.989998,11.8683,,0.153106
2018-04-08,7023.52002,400.507996,0.996809,0.500398,0.327094,655.255981,117.670998,12.1176,,0.156599
2018-04-07,6911.089844,385.313995,0.999644,0.487867,0.304124,640.346008,116.260002,12.4557,,0.148794
2018-04-06,6636.319824,370.285004,1.00109,0.476431,0.275062,610.426025,113.154999,12.2584,,0.144451
2018-04-05,6811.470215,383.231995,1.00253,0.495801,0.286925,646.041992,119.130997,12.4536,,0.148758
2018-04-04,6853.839844,380.542999,1.00083,0.501631,0.290161,649.195984,118.412003,12.1904,,0.155356
2018-04-03,7456.109863,416.893005,1.00037,0.558044,0.295473,712.877991,134.470001,13.3607,,0.172447
2018-04-02,7083.799805,386.424988,1.00013,0.500688,0.273684,662.77301,119.306,12.6207,,0.156385
2018-04-01,6844.22998,379.606995,0.99981,0.485081,0.26158,643.026978,115.222,11.0662,,0.150768
2018-03-31,6973.529785,396.457001,1.00077,0.512353,0.280171,685.247009,116.607002,11.0559,,0.155919
2018-03-30,6890.52002,394.644989,0.998943,0.509565,0.287494,697.012024,118.598,10.3504,,0.147209
2018-03-29,7165.700195,385.967987,0.998623,0.511511,0.280161,714.268005,114.679001,10.1961,,0.146882
2018-03-28,7954.47998,446.278992,0.999204,0.578002,0.351367,860.52002,131.746994,11.6404,,0.160058
2018-03-27,7833.040039,450.115997,1.00161,0.577917,0.342625,876.328003,135.779007,11.5083,,0.154926
2018-03-26,8209.400391,489.950989,1.00341,0.599463,0.371496,919.247986,149.220993,12.0614,,0.167806
2018-03-25,8495.780273,524.286987,0.999686,0.641875,0.406105,966.875977,160.084,12.7831,,0.184605
2018-03-24,8668.120117,526.439026,1.0091,0.641265,0.419085,982.302979,159.630997,13.0891,,0.189201
2018-03-23,8879.620117,539.619019,0.990235,0.643174,0.40914,1019.429993,167.832001,11.7376,,0.189259
2018-03-22,8728.469727,539.702026,0.998982,0.662743,0.419292,1011.52002,163.671997,10.0663,,0.203481
2018-03-21,8929.280273,561.731995,0.999244,0.693664,0.445421,1033.449951,169.052002,9.982,,0.213189
2018-03-20,8913.469727,557.174988,0.996832,0.709808,0.391713,1059.119995,168.817001,9.16093,,0.204947
2018-03-19,8630.650391,556.726013,0.989867,0.74908,0.381644,994.674988,161.141998,8.99274,,0.197648
2018-03-18,8223.679688,538.643982,1.00308,0.658777,0.373338,938.11499,154.074005,8.95185,,0.156155
2018-03-17,7916.879883,552.778992,1.00162,0.637856,0.373861,949.778992,152.968994,8.98774,,0.154763
2018-03-16,8338.349609,601.666016,0.998551,0.68926,0.42442,977.034973,165.449997,9.11132,,0.178878
2018-03-15,8300.860352,611.304016,1.00128,0.697269,0.419737,943.635986,164.475998,9.09908,,0.185709
2018-03-14,8269.80957,614.291016,1.00275,0.701902,0.443609,949.46698,161.100998,8.95921,,0.199562
2018-03-13,9194.849609,690.827026,0.999843,0.789711,0.563841,1064.030029,175.781998,10.1152,,0.223026
2018-03-12,9205.120117,699.830994,1.00235,0.801048,0.510198,1051.280029,178.233994,8.03927,,0.223722
2018-03-11,9578.629883,723.338989,1.00384,0.831122,0.513524,1145.170044,188.945999,8.27238,,0.223498
2018-03-10,8866,686.890015,1.00519,0.796627,0.46771,1005.929993,177.731995,7.67166,,0.209873
2018-03-09,9337.549805,728.916016,1.00166,0.849761,0.480877,1067.02002,187.167999,8.31307,,0.222207
2018-03-08,9395.009766,704.596008,1.00591,0.825857,0.486422,1040.209961,176.511002,8.31044,,0.221743
2018-03-07,9965.570313,752.830994,1.00248,0.87121,0.521148,1092.160034,185.839005,9.03488,,0.247281
2018-03-06,10779.90039,816.950989,1.0005,0.922887,0.53387,1206.040039,196.600998,9.38438,,0.285357
2018-03-05,11573.29981,853.684021,0.998864,0.959368,0.586738,1268.030029,211.175003,10.1105,,0.297622
2018-03-04,11512.59961,866.677979,0.997612,1.00554,0.592818,1289.079956,213.798996,10.3481,,0.300787
2018-03-03,11489.7002,857.224976,1.00087,0.907804,0.628706,1270.380005,210.643005,10.2179,,0.297106
2018-03-02,11086.40039,856.853027,0.99973,0.910144,0.652742,1275.180054,212.556,10.2248,,0.293504
2018-03-01,10951,872.200012,1.00042,0.928347,0.663065,1291.920044,209.75,10.5097,,0.304397
2018-02-28,10397.90039,855.198975,0.998903,0.904583,0.661447,1204.160034,202.895004,10.4382,,0.312581
2018-02-27,10725.59961,878.265015,1.00052,0.947305,0.723957,1246.660034,216.598999,10.6599,,0.335536
2018-02-26,10366.7002,869.315002,0.999561,0.956859,0.691446,1250.560059,220.962006,9.90232,,0.338335
2018-02-25,9664.730469,844.809998,1.00034,0.943487,0.675715,1178.099976,220.475006,9.3466,,0.344033
2018-02-24,9813.070313,840.515015,1.00284,0.954402,0.650958,1193.27002,209.421997,9.14191,,0.322966
2018-02-23,10301.09961,864.189026,1.00157,0.998855,0.674791,1270.709961,209.309006,9.69211,,0.345258
2018-02-22,10005,812.844971,1.00409,0.941788,0.601923,1219.48999,195.307999,8.90403,,0.337871
2018-02-21,10690.40039,849.971008,1.00097,1.01539,0.653669,1308.459961,213.352005,9.38079,,0.364441
2018-02-20,11403.7002,895.370972,1.00061,1.08946,0.699926,1418.72998,232.850998,9.90451,,0.378779
2018-02-19,11225.3,943.87,1.00061,1.14442,0.774362,1534.77002,223.057007,11.0757,,0.391472
2018-02-18,10551.8,923.92,1.00519,1.12046,0.761761,1487.459961,215.735992,10.7024,,0.385618
2018-02-17,11112.7,974.12,1.0037,1.20498,0.672487,1551.390015,229.464996,11.6893,,0.419883
2018-02-16,10233.9,944.21,1.0021,1.13803,0.639628,1552.199951,230.123993,11.2016,,0.40381
2018-02-15,10166.4,936.98,1.00541,1.14686,0.565251,1375.810059,225.425995,10.9311,,0.409368
2018-02-14,9494.63,923.56,1.00077,1.14162,0.568253,1362.27002,213.358994,10.4006,,0.396908
2018-02-13,8598.31,845.26,1.0011,1.02741,0.570759,1231.97998,159.554001,8.98678,,0.373314
2018-02-12,8926.57,868.71,1.00009,1.08101,0.490282,1283.910034,161.565994,9.32247,,0.384315
2018-02-11,8129.97,814.66,0.999251,1.00416,0.416157,1217.640015,148.990005,8.70491,,0.369769
2018-02-10,8621.9,860.41,1.0037,1.07074,0.419874,1257.310059,155.593002,9.25597,,0.405872
2018-02-09,8736.98,883.87,1.00211,0.954428,0.435194,1312.109985,163.949997,9.73046,,0.391602
2018-02-08,8265.59,817.81,1.01891,0.805263,0.41108,1284.560059,149.466003,8.5955,,0.356584
2018-02-07,7621.3,757.07,1.0014,0.723895,0.376771,957.960022,138.203003,8.09501,,0.340447
2018-02-06,7754,793.12,1.01009,0.776393,0.425248,974.525024,142.990997,8.28885,,0.369753
2018-02-05,6955.27,697.95,0.996308,0.691799,0.341506,887.413025,125.330002,6.70503,,0.327371
2018-02-04,8277.01,834.68,1.01013,0.815703,0.434371,1165.380005,148.024994,8.45864,,0.379303
2018-02-03,9174.91,964.02,1.00131,0.924043,0.518558,1272.5,160.25,9.74968,,0.438836
2018-02-02,8830.75,915.78,0.990747,0.884784,0.494574,1191.140015,131.378998,9.65229,,0.390534
2018-02-01,9170.54,1036.79,0.986939,0.96253,0.520347,1274.349976,142.296997,9.51584,,0.421672
2018-01-31,10221.1,1118.31,0.990274,1.16239,0.620146,1486.890015,163.350998,11.145,,0.519315
2018-01-30,10106.3,1071.13,0.986486,1.13856,0.596778,1470.550049,165.276001,11.2507,,0.531913
2018-01-29,11296.4,1182.36,0.995319,1.32397,0.697712,1657.140015,181.664001,12.7645,,0.623204
2018-01-28,11786.3,1246.01,0.98879,1.3996,0.760601,1746.25,193.865005,13.5402,,0.670286
2018-01-27,11440.7,1107.07,0.993325,1.21911,0.780675,1628.630005,180.886002,13.253,,0.616833
2018-01-26,11171.4,1055.17,1.00414,1.21727,0.709853,1603.900024,176.733994,13.2182,,0.623382
2018-01-25,11259.4,1056.03,0.999595,1.31223,0.760437,1642.119995,180.272003,13.2284,,0.637495
2018-01-24,11359.4,1058.78,0.997484,1.35715,0.792863,1639.130005,179.987,13.6287,,0.622208
2018-01-23,10868.4,986.23,1.00505,1.33707,0.801917,1621.459961,177.807007,13.0935,,0.56307
2018-01-22,10931.4,1003.26,1.00504,1.35735,0.802858,1621.920044,180.007996,13.0146,,0.570458
2018-01-21,11600.1,1049.58,0.999861,1.38004,0.887828,1776.640015,190.421005,14.0683,,0.613163
2018-01-20,12899.2,1155.15,1.00111,1.57862,1.2193,2032.119995,211.018005,16.1903,,0.70751
2018-01-19,11607.4,1039.1,1.00454,1.55205,0.812905,1769.619995,192.964005,14.9406,,0.650498
2018-01-18,11474.9,1036.28,1.02311,1.59658,0.74423,1756.75,192.837006,14.2804,,0.659843
2018-01-17,11188.6,1014.25,1.01453,1.30634,0.698634,1748.050049,186.516006,14.2032,,0.629102
2018-01-16,11490.5,1053.69,1.03415,1.17924,0.756453,1772.069946,188.330994,13.8919,,0.626493
2018-01-15,13819.8,1291.92,1.00662,1.67673,0.877688,2401.540039,232.774002,19.564699,,0.778587
2018-01-14,13772,1366.77,1.01612,1.86119,1.01084,2553.320068,238.675003,20.7773,,0.802262
2018-01-13,14360.2,1396.42,1.00202,2.02135,1.10123,2685.290039,259.192993,22.1744,,0.884124
2018-01-12,13980.6,1273.2,1.00608,2.04323,1.05156,2620.98999,236.856003,22.316299,,0.897508
2018-01-11,13405.8,1154.93,1.00171,1.9508,1.01033,2462.610107,229.365997,21.0427,,0.688412
2018-01-10,14973.3,1255.82,1.00128,1.97492,1.18871,2895.379883,250.518005,17.3908,,0.793121
2018-01-09,14595.4,1299.74,1.00599,2.10178,1.22828,2391.560059,247.037003,17.4118,,0.814743
2018-01-08,15170.1,1148.53,1.00932,2.45621,1.3773,2421.469971,255.763,18.2609,,0.899002
2018-01-07,16477.6,1153.17,1.00157,3.37781,1.27046,2786.879883,288.450989,18.656799,,1.00852
2018-01-06,17527,1041.68,1.00899,3.09397,1.06357,2786.649902,296.45401,22.7598,,1.02715
2018-01-05,17429.5,997.72,0.998634,3.04871,0.907486,2584.47998,249.270996,14.9172,,0.999559
2018-01-04,15599.2,980.92,1.00253,3.19663,0.984368,2430.179932,241.369995,9.21399,,1.11412
2018-01-03,15201,962.72,1.01344,3.10537,0.681167,2608.689941,245.367996,9.53588,,1.07966
2018-01-02,14982.1,884.44,1.0049,2.4809,0.673712,2711,255.684006,8.83777,,0.782587
2018-01-01,13657.2,772.64,1.00728,2.39103,0.733563,2432.540039,229.033005,8.41461,,0.728657
2017-12-31,14156.4,756.73,1.01226,2.30057,0.601552,2533.01001,232.095993,8.63558,,0.719695
2017-12-30,12952.2,717.26,1.02135,2.15902,0.586128,2392.409912,218.962997,7.84101,,0.639243
2017-12-29,14656.2,753.59,1.00564,2.2146,0.486348,2779.949951,245.501999,8.8076,,0.529299
2017-12-28,14606.5,737.02,1.00659,1.43088,0.506697,2566.639893,249.929993,9.32141,,0.407701
2017-12-27,15838.5,762.84,1.00366,1.39964,0.505501,2889.52002,272.174011,10.107,,0.414176
2017-12-26,16099.8,773.84,1.00407,1.18949,0.521421,3108.889893,286.503998,9.02942,,0.428465
2017-12-25,14026.6,765.83,1.01113,1.12232,0.501933,2954.689941,273.390015,6.56001,,0.416363
2017-12-24,13925.8,694.15,1.02303,1.04395,0.544162,2903.120117,275.980011,5.28568,,0.390029
2017-12-23,14699.2,719.39,1.04526,1.17434,0.57768,3257.080078,288.265991,4.83926,,0.414027
2017-12-22,13831.8,674.86,1.01795,1.13828,0.426878,2696.689941,264.932007,4.33615,,0.40715
2017-12-21,15802.9,821.06,1.00921,1.19306,0.424287,3267.169922,317.462006,5.18001,,0.477851
2017-12-20,16624.6,819.09,1.00018,0.775964,0.372796,3923.070068,314.621002,5.17621,,0.486151
2017-12-19,17776.7,826.82,1.01068,0.791257,0.439356,2805.889893,350.252991,5.79233,,0.531273
2017-12-18,19114.2,794.64,1.01302,0.778407,0.434907,2196.639893,358.335999,5.61585,,0.518198
2017-12-17,19140.8,719.98,1.00924,0.728366,0.417596,1862.880005,318.718994,5.75672,,0.513011
2017-12-16,19497.4,696.21,1.00742,0.758642,0.341393,1801.880005,298.971985,4.66465,,0.404665
2017-12-15,17706.9,684.45,1.0161,0.756181,0.320793,1815.430054,299.778992,3.99615,,0.213467
2017-12-14,16564,695.82,1.00819,0.864263,0.308503,1966.140015,279.328003,3.15874,,0.240753
2017-12-13,16408.2,702.77,1.02716,0.471063,0.261878,1607.650024,302.60199,2.7781,,0.134281
2017-12-12,17415.4,651.43,1.07788,0.373541,0.231424,1615.030029,316.158997,2.68475,,0.133891
2017-12-11,16936.8,515.14,1.01856,0.251691,0.260592,1423.380005,214.203003,2.70665,,0.121383
2017-12-10,15455.4,441.72,1.01775,0.237333,0.252898,1323.069946,148.660004,2.48337,,0.110281
2017-12-09,15178.2,473.5,1.01713,0.244708,0.238859,1410.060059,155.242004,2.61043,,0.119609
2017-12-08,16569.4,456.03,1.0176,0.252125,0.245226,1464.130005,124.846001,2.83067,,0.115465
2017-12-07,17899.7,434.41,1.03166,0.222823,0.260064,1330.930054,98.292397,2.77995,,0.105501
2017-12-06,14291.5,428.59,1.00991,0.232544,0.29157,1430.099976,100.351997,2.58769,,0.117839
2017-12-05,11916.7,463.28,1.00197,0.246101,0.313877,1501.849976,102.397003,2.5953,,0.127488
2017-12-04,11657.2,470.2,1.00367,0.253571,0.229581,1576.920044,104.236,2.49168,,0.13587
2017-12-03,11323.2,465.85,1.00066,0.252558,0.230629,1559.930054,101.263,2.22725,,0.131807
2017-12-02,11074.6,463.45,0.999654,0.255492,0.207898,1434.97998,100.283997,2.08416,,0.132351
2017-12-01,10975.6,466.54,1.00978,0.255699,0.177823,1462.680054,99.0037,2.07023,,0.131352
2017-11-30,10233.6,447.11,1.0081,0.250878,0.170461,1389.780029,88.330704,1.99697,,0.119883
2017-11-29,9888.61,427.52,0.990606,0.243064,0.145255,1359.709961,85.570999,1.75153,,0.089718
2017-11-28,10058.8,472.9,1.00014,0.299152,0.176424,1546.180054,96.033798,1.91711,,0.119744
2017-11-27,9818.35,480.36,1.00129,0.253927,0.184168,1622.569946,91.602699,1.94298,,0.050593
2017-11-26,9330.55,471.33,1.00868,0.248818,0.182888,1735.660034,85.926804,1.85313,,0.036332
2017-11-25,8790.92,466.28,1.00541,0.252393,0.180959,1571.27002,88.816902,1.87387,,0.030447
2017-11-24,8253.69,474.91,1.00233,0.244642,0.192921,1648.51001,77.9683,1.71771,,0.028382
2017-11-23,8038.77,410.17,0.994631,0.242402,0.164384,1683.810059,73.223396,1.5487,,0.027444
2017-11-22,8253.55,380.65,1.00015,0.238859,0.168515,1303.310059,71.892799,1.61175,,0.028549
2017-11-21,8071.26,360.4,0.996047,0.233271,0.154972,1176.969971,70.028297,1.57406,,0.02833
2017-11-20,8200.64,366.73,1.00192,0.238759,0.162183,1236.01001,72.2528,1.62445,,0.029581
2017-11-19,8036.49,354.39,1.00244,0.231016,0.162354,1172.050049,71.589302,1.61377,,0.028084
2017-11-18,7790.15,347.61,1.00231,0.228627,0.170872,1254.530029,69.6437,1.67433,,0.026369
2017-11-17,7708.99,332.39,1.00139,0.226581,0.159649,1185.47998,67.569,1.51036,,0.025773
2017-11-16,7871.69,330.92,1.00212,0.227107,0.169761,900.776001,71.060204,1.57792,,0.02758
2017-11-15,7315.54,333.36,1.00318,0.212956,0.186138,1212.400024,63.823601,1.53045,,0.026445
2017-11-14,6635.75,337.63,1.00683,0.209825,0.188114,1273.530029,62.6796,1.59258,,0.02623
2017-11-13,6559.49,316.72,1.00935,0.203442,0.183071,1353.98999,61.3965,1.68662,,0.025808
2017-11-12,5950.07,307.91,1.01247,0.197339,0.170898,1388.859985,59.005402,1.51969,,0.023977
2017-11-11,6357.6,314.68,1.00899,0.21043,0.17977,1340.449951,62.303299,1.67047,,0.027437
2017-11-10,6618.14,299.25,1.00601,0.206483,0.187602,1007.419983,59.260101,1.79684,,0.027119
2017-11-09,7143.58,320.88,1.00818,0.217488,0.223969,654.302979,64.269699,1.99077,,0.032053
2017-11-08,7459.69,309.07,1.01196,0.217437,0.213909,622.455017,62.573101,2.03102,,0.025186
2017-11-07,7144.38,294.66,1.00566,0.210354,0.177539,616.296021,61.2952,1.80644,,0.022195
2017-11-06,7022.76,298.89,1.00338,0.20599,0.167456,602.64801,55.173698,1.56979,,0.021881
2017-11-05,7407.41,296.26,0.9988,0.202055,0.172059,630.702026,54.746399,1.52166,,0.020635
2017-11-04,7379.95,300.47,1.00209,0.20375,0.177603,620.445007,55.037201,1.6372,,0.022022
2017-11-03,7207.76,305.71,1.00632,0.208133,0.171798,625.323975,56.1814,1.45922,,0.022628
2017-11-02,7078.5,287.43,1.001,0.205861,0.167427,587.221985,54.737301,1.29963,,0.021306
2017-11-01,6767.31,291.69,1.00155,0.194124,0.157611,531.828003,53.180801,1.26154,,0.022986
2017-10-31,6468.4,305.88,1.00071,0.200558,0.193912,439.053009,55.754101,1.31289,,0.030437
2017-10-30,6130.53,307.75,1.00058,0.202711,0.209849,448.22699,56.390499,1.31227,,0.028583
2017-10-29,6153.85,305.09,1.00111,0.202785,0.198876,451.924011,57.1064,1.24123,,0.028607
2017-10-28,5753.09,296.3,1.00396,0.201835,0.206531,423.345001,54.693901,1.15257,,0.025866
2017-10-27,5780.9,297.42,1.00007,0.202785,0.224644,367.570007,55.332401,1.17418,,0.026382
2017-10-26,5904.83,296.53,0.999868,0.203628,0.227041,338.204987,55.737999,1.2086,,0.027132
2017-10-25,5750.8,297.93,1.00226,0.204604,0.254435,332.131012,56.494301,1.25278,,0.027527
2017-10-24,5526.64,298.33,1.00275,0.206644,0.254453,326.890015,55.9632,1.24843,,0.027193
2017-10-23,5930.32,286.95,0.996536,0.196928,0.248675,315.595001,54.9202,1.18373,,0.025454
2017-10-22,6008.42,295.45,1.00193,0.204177,0.264695,331.660004,56.807899,1.21377,,0.027729
2017-10-21,6031.6,300.19,1.00093,0.211016,0.252681,323.358002,58.201801,1.25405,,0.028436
2017-10-20,6011.45,304.01,1.00102,0.210549,0.223874,327.444,60.330601,1.24192,,0.03063
2017-10-19,5708.52,308.09,1.00066,0.21515,0.3,330.806,59.7397,1.28461,,0.027032
2017-10-18,5590.69,314.32,1.00268,0.21852,0.366229,339.165985,60.730801,1.32756,,0.026691
2017-10-17,5605.51,317.08,0.999335,0.232064,0.400848,371.730988,59.479,1.38995,,0.027217
2017-10-16,5725.59,333.38,0.99801,0.256232,0.423807,313.643005,64.621902,1.4407,,0.028948
2017-10-15,5678.19,336.6,0.999242,0.263983,0.413516,314.946991,65.4674,1.55844,,0.030049
2017-10-14,5831.79,339.63,0.999709,0.25732,0.39186,321.958008,63.950199,1.53819,,0.032465
2017-10-13,5647.21,338.76,1.00005,0.260489,0.434603,321.460999,59.428902,1.43548,,0.033641
2017-10-12,5446.91,304.14,0.997423,0.248414,0.444011,313.213013,60.107601,1.34376,,0.026252
2017-10-11,4826.48,303.46,0.998625,0.264439,0.450463,314.895996,50.887501,1.43373,,0.02252
2017-10-10,4781.99,299.87,0.999441,0.260733,0.407469,321.589996,50.717098,1.39336,,0.021531
2017-10-09,4772.02,297.39,0.99978,0.251825,0.380589,314.161011,50.164001,1.40378,,0.022114
2017-10-08,4610.48,308.61,0.998442,0.279944,0.397137,342.212006,53.142601,1.21723,,0.020477
2017-10-07,4426.89,311.12,0.99932,0.23861,0.463657,360.782013,52.584,1.58425,,0.020941
2017-10-06,4370.81,308.59,1.00109,0.234039,0.475765,363.014008,52.120098,1.57991,,0.018539
2017-10-05,4328.41,295.86,1.0003,0.237016,0.406538,355.75,51.669498,1.67849,,0.021489
2017-10-04,4229.36,292.66,1.00125,0.214774,0.397361,358.446991,51.399502,1.60148,,0.021931
2017-10-03,4317.48,292.46,1.00012,0.203318,0.345535,404.177002,52.349602,1.8207,,0.020816
2017-10-02,4409.32,297.48,1.0017,0.202676,0.356767,421.186005,53.375999,1.96467,,0.025932
2017-10-01,4403.74,302.34,0.999924,0.206532,0.436647,415.152008,54.543301,1.52653,,0.024969
2017-09-30,4338.71,301.46,0.996488,0.197529,0.451364,432.626007,55.142399,1.28358,,
2017-09-29,4163.07,291.47,0.999863,0.193606,0.30844,436.774994,52.623001,1.26624,,
2017-09-28,4174.73,299.15,1.00179,0.196131,0.243795,447.806,54.085201,1.37788,,
2017-09-27,4200.67,306.47,1.00064,0.203299,0.194586,457.311005,56.2831,1.14366,,
2017-09-26,3892.35,287.44,1.00259,0.186119,0.194958,441.829987,51.546799,0.860747,,
2017-09-25,3926.07,292.33,1.0013,0.181487,0.182198,445.799011,51.580101,0.917059,,
2017-09-24,3682.84,282.48,1.00293,0.175787,0.170278,421.029999,47.618301,0.783268,,
2017-09-23,3792.4,286.17,1.00209,0.177882,0.131129,428.502991,49.271599,0.770965,,
2017-09-22,3630.7,264.31,1.00459,0.17351,0.150503,415.092987,48.090302,0.715893,,
2017-09-21,3631.04,258.58,1.00472,0.171754,0.16968,416.264008,46.605801,0.70214,,
2017-09-20,3905.95,283.74,1.00454,0.182078,0.189165,476.050995,51.733799,0.74789,,
2017-09-19,3924.97,282.8,1.00185,0.184041,,527.875,52.8353,0.802425,,
2017-09-18,4065.2,293.5,1.00241,0.189768,,479.316986,55.525398,0.909202,,
2017-09-17,3582.88,251.75,1.00657,0.178393,,419.864014,48.4902,0.789589,,
2017-09-16,3625.04,246.52,1.00199,0.179082,,440.218994,48.258301,0.804198,,
2017-09-15,3637.52,250.46,1.00537,0.181358,,424.020996,48.212601,0.799709,,
2017-09-14,3154.95,213.91,1.00313,0.164167,,367.040985,41.5849,0.678784,,
2017-09-13,3882.59,277.11,1.00254,0.200778,,503.605011,61.730099,0.937204,,
2017-09-12,4130.81,291.46,1.00529,0.209303,,510.406006,64.233704,1.03568,,
2017-09-11,4161.27,294.53,1.00107,0.214441,,537.809998,66.039902,1.02581,,
2017-09-10,4122.94,288.75,1.00545,0.213031,,537.067017,61.613499,0.942159,,
2017-09-09,4226.06,294.4,1.00125,0.209995,,547.471008,66.009102,0.989301,,
